conversation_no,talk_day,length,topic_description,prompt,from_caller_sex,from_caller_education,from_caller_birth_year,from_caller_dialect_area,to_caller_sex,to_caller_education,to_caller_birth_year,to_caller_dialect_area,from_caller_id,to_caller_id
033901,920221,626,  cooking dinner  ,,MALE,9,1962,UNK,FEMALE,9,1962,UNK,PS0JX,PS0JY
033902,920221,114,  cooking dinner  ,,MALE,9,1962,UNK,FEMALE,9,1962,UNK,PS0JX,PS0JY
033903,920221,147,  cooking dinner  ,,FEMALE,9,1962,UNK,MALE,9,1962,UNK,PS0JY,PS0JX
033904,920221,100,  cooking dinner  ,,FEMALE,9,1962,UNK,MALE,9,1962,UNK,PS0JY,PS0JX
033905,920222,75,  driving and talking  ,,FEMALE,9,1962,UNK,MALE,9,1962,UNK,PS0JY,PS0JX
033906,920222,78,  driving and talking  ,,MALE,9,1962,UNK,FEMALE,9,1962,UNK,PS0JX,PS0JY
034101,920222,44,  shopping  ,,MALE,9,1962,UNK,FEMALE,9,1962,UNK,PS0JX,PS0JY
034405,920221,626,  cooking dinner  ,,MALE,9,1962,UNK,MALE,9,1952,European,PS0K8,PS0KK
034407,920226,91,  at computer  ,,MALE,9,1962,UNK,MALE,9,1962,UNK,PS0K9,PS0JX
016402,911129,97,Unspecified,,MALE,9,1961,London,FEMALE,9,1981,London,PS1H4,PS1H6
016604,911202,164,Unspecified,,MALE,9,1961,London,FEMALE,9,1981,London,PS1H4,PS1H6
016703,911203,67,Unspecified,,FEMALE,9,1981,London,MALE,9,1961,London,PS1H6,PS1H4
016801,911205,11,Unspecified,,FEMALE,9,1981,London,MALE,9,1961,London,PS1H7,PS1H4
016803,911205,136,Unspecified,,MALE,9,1961,London,FEMALE,9,1961,London,PS1H4,PS1H9
016804,911205,27,Unspecified,,FEMALE,9,1961,London,MALE,9,1961,London,PS1H9,PS1H4
054602,010101,0,  chores and meals  ,,MALE,9,1789,Upper south-west England,FEMALE,9,1789,Upper south-west England,PS079,PS07A
054603,010101,0,  chores and meals  ,,MALE,9,1789,Upper south-west England,FEMALE,9,1789,Upper south-west England,PS079,PS07A
054604,010101,0,  chores and meals  ,,MALE,9,1789,Upper south-west England,FEMALE,9,1789,Upper south-west England,PS079,PS07A
054902,010101,0,  chores and meals  ,,MALE,9,1789,Upper south-west England,FEMALE,9,1789,Upper south-west England,PS079,PS07A
054903,010101,0,  chores and meals  ,,FEMALE,9,1789,Upper south-west England,MALE,9,1789,Upper south-west England,PS07A,PS079
054905,010101,0,  chores and meals  ,,MALE,9,1789,Midlands,MALE,9,1789,Upper south-west England,PS07D,PS079
063301,920203,120, quiz night ,,UNKNOWN,9,1789,UNK,MALE,9,1972,Central Northern England,KDCPSUNK,PS1A4
063302,920203,109, quiz night ,,UNKNOWN,9,1789,UNK,MALE,9,1972,Central Northern England,KDCPSUNK,PS1A4
063305,920203,145, quiz night ,,UNKNOWN,9,1789,UNK,MALE,9,1972,Central Northern England,KDCPSUNK,PS1A4
142606,93,312,  lecture  ,,UNKNOWN,9,1789,UNK,FEMALE,9,1973,London,KP6PSUNK,PS52C
026802,920313,36, talking ,,FEMALE,9,1917,Welsh,MALE,9,1940,Welsh,PS0FG,PS0FH
026804,920313,133, having a chat ,,FEMALE,9,1940,Welsh,FEMALE,9,1917,Welsh,PS0FF,PS0FG
026805,920313,268, having tea ,,FEMALE,9,1917,Welsh,FEMALE,9,1940,Welsh,PS0FG,PS0FF
026807,920313,90, shopping ,,FEMALE,9,1940,Welsh,UNKNOWN,9,1789,UNK,PS0FF,KCNPSUNK
026808,920313,828, talking ,,FEMALE,9,1940,Welsh,FEMALE,9,1917,Welsh,PS0FF,PS0FG
026809,920313,76, talking to husband ,,FEMALE,9,1940,Welsh,MALE,9,1940,Welsh,PS0FF,PS0FH
027003,920314,31, having a chat ,,MALE,9,1962,Welsh,FEMALE,9,1940,Welsh,PS0FL,PS0FF
027102,920315,1615, chatting ,,FEMALE,9,1940,Welsh,FEMALE,9,1917,Welsh,PS0FF,PS0FG
027103,920315,208, talking ,,FEMALE,9,1917,Welsh,FEMALE,9,1940,Welsh,PS0FG,PS0FF
027201,920315,120, having tea ,,FEMALE,9,1940,Welsh,MALE,9,1940,Welsh,PS0FF,PS0FH
027204,920315,184, talking ,,FEMALE,9,1940,Welsh,MALE,9,1962,Welsh,PS0FF,PS0FL
027205,920315,134, talking generally ,,FEMALE,9,1917,Welsh,FEMALE,9,1940,Welsh,PS0FG,PS0FF
027207,920315,1019, reading paper ,,FEMALE,9,1917,Welsh,FEMALE,9,1940,Welsh,PS0FG,PS0FF
027301,920316,184,Unspecified,,FEMALE,9,1940,Welsh,UNKNOWN,9,1789,UNK,PS0FF,KCNPSUNK
027403,920317,462, talking ,,FEMALE,9,1940,Welsh,FEMALE,9,1917,Welsh,PS0FF,PS0FG
027405,920317,88, buying a loaf ,,FEMALE,9,1940,Welsh,UNKNOWN,9,1789,UNK,PS0FF,KCNPSUNK
027406,920318,104, having coffee ,,FEMALE,9,1940,Welsh,FEMALE,9,1917,Welsh,PS0FF,PS0FG
027407,920318,322, watching television ,,FEMALE,9,1917,Welsh,FEMALE,9,1940,Welsh,PS0FG,PS0FF
027408,920318,356, watching television ,,FEMALE,9,1917,Welsh,FEMALE,9,1940,Welsh,PS0FG,PS0FF
027409,920318,106, watching television ,,FEMALE,9,1917,Welsh,FEMALE,9,1940,Welsh,PS0FG,PS0FF
027410,920318,599, reading paper and knitting ,,FEMALE,9,1940,Welsh,FEMALE,9,1917,Welsh,PS0FF,PS0FG
027502,920319,506, going shopping ,,FEMALE,9,1940,Welsh,FEMALE,9,1917,Welsh,PS0FF,PS0FG
027503,920319,450, going shopping ,,FEMALE,9,1940,Welsh,FEMALE,9,1917,Welsh,PS0FF,PS0FG
027505,920319,18, in shop ,,UNKNOWN,9,1789,UNK,FEMALE,9,1940,Welsh,KCNPSUNK,PS0FF
027506,920319,9, in queue ,,FEMALE,9,1940,Welsh,UNKNOWN,9,1789,UNK,PS0FF,KCNPSUNK
027507,920319,34, talking ,,UNKNOWN,9,1789,UNK,FEMALE,9,1940,Welsh,KCNPSUNK,PS0FF
027602,920320,935, reading newspaper ,,FEMALE,9,1940,Welsh,FEMALE,9,1917,Welsh,PS0FF,PS0FG
027603,920320,366, polishing ,,FEMALE,9,1940,Welsh,FEMALE,9,1917,Welsh,PS0FF,PS0FG
027604,920320,1344, preparing lunch ,,FEMALE,9,1940,Welsh,FEMALE,9,1917,Welsh,PS0FF,PS0FG
033304,920222,63,  shopping  ,,FEMALE,9,1917,London,FEMALE,9,1940,East Anglian,PS08Y,PS094
033305,920222,1898,  sitting and talking  ,,FEMALE,9,1917,London,MALE,9,1917,East Anglian,PS08Y,PS095
033502,920226,421,  sitting at leisure  ,,FEMALE,9,1917,London,FEMALE,9,1917,London,PS08Y,PS091
006401,910531,19,Unspecified,,MALE,9,1916,North-west Midlands,UNKNOWN,9,1789,UNK,PS1E4,PS1E6
006402,910531,21,Unspecified,,MALE,9,1916,North-west Midlands,UNKNOWN,9,1789,UNK,PS1E4,PS1E6
006501,910603,570,Unspecified,,UNKNOWN,9,1789,UNK,MALE,9,1916,North-west Midlands,PS1EB,PS1E4
006502,910603,1860,Unspecified,,UNKNOWN,9,1789,UNK,MALE,9,1916,North-west Midlands,PS1EB,PS1E4
006503,910603,133,Unspecified,,UNKNOWN,9,1789,UNK,MALE,9,1916,North-west Midlands,PS1EB,PS1E4
006505,910603,417,Unspecified,,UNKNOWN,9,1789,UNK,MALE,9,1916,North-west Midlands,PS1EB,PS1E4
006506,910603,715,Unspecified,,UNKNOWN,9,1789,UNK,MALE,9,1916,North-west Midlands,PS1EB,PS1E4
006507,910603,47,Unspecified,,MALE,9,1916,North-west Midlands,UNKNOWN,9,1789,UNK,PS1E4,PS1EC
006601,910605,59,Unspecified,,MALE,9,1916,North-west Midlands,UNKNOWN,9,1789,UNK,PS1E4,PS1E7
006602,910605,72,Unspecified,,MALE,9,1916,North-west Midlands,UNKNOWN,9,1789,UNK,PS1E4,PS1E7
006603,910605,317,Unspecified,,UNKNOWN,9,1789,UNK,MALE,9,1916,North-west Midlands,PS1E7,PS1E4
006604,910605,125,Unspecified,,MALE,9,1916,North-west Midlands,UNKNOWN,9,1789,UNK,PS1E4,PS1E7
006605,910605,129,Unspecified,,MALE,9,1916,North-west Midlands,UNKNOWN,9,1789,UNK,PS1E4,PS1E7
006606,910605,85,Unspecified,,MALE,9,1916,North-west Midlands,UNKNOWN,9,1789,UNK,PS1E4,PS1E7
006607,910605,130,Unspecified,,MALE,9,1916,North-west Midlands,UNKNOWN,9,1789,UNK,PS1E4,PS1E8
133902,010101,133, music lesson ,,UNKNOWN,9,1789,UNK,FEMALE,9,1789,London,PS6U1,PS51S
133904,010101,225,Unspecified,,UNKNOWN,9,1789,UNK,FEMALE,9,1789,London,PS6U1,PS51S
134102,93,1104,Unspecified,,UNKNOWN,9,1789,UNK,FEMALE,9,1973,London,PS6U1,PS51S
059901,920201,0,Unspecified,,FEMALE,9,1940,Central Northern England,MALE,9,1940,Central Northern England,PS01B,PS01A
060001,920203,124,Unspecified,,MALE,9,1940,Central Northern England,UNKNOWN,9,1789,UNK,PS01A,KB1PSUNK
060004,920203,103,  talking to wife  ,,MALE,9,1940,Central Northern England,FEMALE,9,1940,Central Northern England,PS01A,PS01B
060005,920203,191,  talking to wife  ,,MALE,9,1940,Central Northern England,FEMALE,9,1940,Central Northern England,PS01A,PS01B
060006,920204,474,  talking to wife  ,,MALE,9,1940,Central Northern England,FEMALE,9,1940,Central Northern England,PS01A,PS01B
137801,010101,56,Unspecified,,MALE,9,1789,UNK,FEMALE,9,1789,UNK,PS4Y3,PS4Y8
137902,010101,211,Unspecified,,MALE,9,1789,UNK,MALE,9,1789,UNK,PS4Y3,PS4Y5
011503,911129,60,Unspecified,,MALE,9,1971,Home Counties,MALE,9,1961,Home Counties,PS1GF,PS1GE
011505,911129,162,Unspecified,,MALE,9,1961,Home Counties,UNKNOWN,9,1789,UNK,PS1GK,KDAPSUNK
011507,911129,22,Unspecified,,MALE,9,1971,Home Counties,MALE,9,1961,Home Counties,PS1GF,PS1GE
011509,911129,165,Unspecified,,MALE,9,1961,Home Counties,UNKNOWN,9,1789,UNK,PS1GE,KDAPSUNK
011603,9112,168,Unspecified,,MALE,9,1961,Home Counties,UNKNOWN,9,1789,UNK,PS1GE,KDAPSUNK
011604,9112,108,Unspecified,,MALE,9,1961,Home Counties,UNKNOWN,9,1789,UNK,PS1GE,KDAPSUNK
011605,9112,365,Unspecified,,MALE,9,1961,Home Counties,MALE,9,1971,Home Counties,PS1GE,PS1GF
011606,9112,311,Unspecified,,MALE,9,1961,Home Counties,MALE,9,1971,Home Counties,PS1GE,PS1GF
011607,9112,429,Unspecified,,MALE,9,1961,Home Counties,MALE,9,1971,Home Counties,PS1GE,PS1GF
011608,9112,40,Unspecified,,MALE,9,1971,Home Counties,MALE,9,1961,Home Counties,PS1GF,PS1GE
011701,9112,194,Unspecified,,MALE,9,1961,Home Counties,UNKNOWN,9,1789,UNK,PS1GE,KDAPSUNK
011702,9112,65,Unspecified,,MALE,9,1971,Home Counties,UNKNOWN,9,1789,UNK,PS1GH,KDAPSUNK
011703,9112,73,Unspecified,,MALE,9,1971,Home Counties,UNKNOWN,9,1789,UNK,PS1GF,KDAPSUNK
011704,9112,32,Unspecified,,MALE,9,1971,Home Counties,UNKNOWN,9,1789,UNK,PS1GG,KDAPSUNK
011901,9112,18,Unspecified,,MALE,9,1961,Home Counties,MALE,9,1971,Home Counties,PS1GE,PS1GF
011902,9112,13,Unspecified,,MALE,9,1961,Home Counties,MALE,9,1971,Home Counties,PS1GE,PS1GF
011905,9112,360,Unspecified,,MALE,9,1961,Home Counties,MALE,9,1971,Home Counties,PS1GE,PS1GF
011908,9112,22,Unspecified,,MALE,9,1961,Home Counties,MALE,9,1971,Home Counties,PS1GE,PS1GF
012104,9112,17,Unspecified,,MALE,9,1971,Home Counties,MALE,9,1961,Home Counties,PS1GF,PS1GE
012105,9112,20,Unspecified,,MALE,9,1951,Home Counties,MALE,9,1961,Home Counties,PS1GM,PS1GE
012303,9112,37,Unspecified,,MALE,9,1961,Home Counties,UNKNOWN,9,1789,UNK,PS1GE,KDAPSUNK
012304,9112,40,Unspecified,,MALE,9,1961,Home Counties,UNKNOWN,9,1789,UNK,PS1GE,KDAPSUNK
012604,9112,10,Unspecified,,MALE,9,1961,Home Counties,MALE,9,1971,Home Counties,PS1GE,PS1GH
012703,9112,66,Unspecified,,MALE,9,1961,Home Counties,MALE,9,1971,Home Counties,PS1GE,PS1GF
012802,9112,28,Unspecified,,MALE,9,1961,Home Counties,UNKNOWN,9,1789,UNK,PS1GE,KDAPSUNK
012803,9112,207,Unspecified,,MALE,9,1961,Home Counties,UNKNOWN,9,1789,UNK,PS1GE,KDAPSUNK
012805,9112,10,Unspecified,,UNKNOWN,9,1789,UNK,MALE,9,1961,Home Counties,KDAPSUNK,PS1GE
012807,9112,14,Unspecified,,UNKNOWN,9,1789,UNK,MALE,9,1961,Home Counties,KDAPSUNK,PS1GE
012808,9112,24,Unspecified,,MALE,9,1971,Home Counties,MALE,9,1961,Home Counties,PS1GF,PS1GE
012809,9112,132,Unspecified,,UNKNOWN,9,1789,UNK,MALE,9,1961,Home Counties,KDAPSUNK,PS1GE
012901,9112,103,Unspecified,,MALE,9,1961,Home Counties,UNKNOWN,9,1789,UNK,PS1GE,KDAPSUNK
012903,9112,17,Unspecified,,MALE,9,1961,Home Counties,UNKNOWN,9,1789,UNK,PS1GE,KDAPSUNK
013003,9112,36,Unspecified,,MALE,9,1961,Home Counties,UNKNOWN,9,1789,UNK,PS1GE,KDAPSUNK
013004,9112,69,Unspecified,,MALE,9,1961,Home Counties,UNKNOWN,9,1789,UNK,PS1GE,KDAPSUNK
013101,9112,142,Unspecified,,MALE,9,1971,Home Counties,UNKNOWN,9,1789,UNK,PS1GF,KDAPSUNK
013102,9112,347,Unspecified,,MALE,9,1961,Home Counties,UNKNOWN,9,1789,UNK,PS1GE,KDAPSUNK
013103,9112,246,Unspecified,,MALE,9,1971,Home Counties,UNKNOWN,9,1789,UNK,PS1GF,KDAPSUNK
013201,9112,42,Unspecified,,MALE,9,1961,Home Counties,UNKNOWN,9,1789,UNK,PS1GE,KDAPSUNK
013202,9112,14,Unspecified,,MALE,9,1961,Home Counties,MALE,9,1971,Home Counties,PS1GE,PS1GF
013203,9112,350,Unspecified,,MALE,9,1971,Home Counties,UNKNOWN,9,1789,UNK,PS1GF,KDAPSUNK
013204,9112,10,Unspecified,,MALE,9,1961,Home Counties,UNKNOWN,9,1789,UNK,PS1GE,KDAPSUNK
013205,9112,60,Unspecified,,MALE,9,1961,Home Counties,UNKNOWN,9,1789,UNK,PS1GE,KDAPSUNK
013206,9112,158,Unspecified,,MALE,9,1961,Home Counties,UNKNOWN,9,1789,UNK,PS1GE,KDAPSUNK
013207,9112,23,Unspecified,,MALE,9,1961,Home Counties,UNKNOWN,9,1789,UNK,PS1GE,KDAPSUNK
013209,9112,164,Unspecified,,UNKNOWN,9,1789,UNK,MALE,9,1961,Home Counties,KDAPSUNK,PS1GE
013210,9112,94,Unspecified,,MALE,9,1961,Home Counties,UNKNOWN,9,1789,UNK,PS1GE,KDAPSUNK
013406,9112,102,Unspecified,,MALE,9,1971,Home Counties,UNKNOWN,9,1789,UNK,PS1GF,KDAPSUNK
013501,9112,78,Unspecified,,MALE,9,1961,Home Counties,MALE,9,1971,Home Counties,PS1GE,PS1GF
013601,9112,26,Unspecified,,MALE,9,1961,Home Counties,UNKNOWN,9,1789,UNK,PS1GE,KDAPSUNK
013703,9112,165,Unspecified,,MALE,9,1971,Home Counties,MALE,9,1961,Home Counties,PS1GF,PS1GE
013704,9112,35,Unspecified,,MALE,9,1971,Home Counties,MALE,9,1961,Home Counties,PS1GF,PS1GE
013906,9112,12,Unspecified,,MALE,9,1961,Home Counties,MALE,9,1971,Home Counties,PS1GE,PS1GF
061901,920201,1,  working with horses  ,,FEMALE,9,1952,Lancashire,FEMALE,9,1972,Lancashire,PS1CX,PS1CY
062104,920202,6,  with family  ,,FEMALE,9,1952,Lancashire,FEMALE,9,1972,Lancashire,PS1CX,PS1D1
062105,920202,2,  with family  ,,FEMALE,9,1972,Lancashire,FEMALE,9,1952,Lancashire,PS1D1,PS1CX
062302,9202,0,Unspecified,,FEMALE,9,1952,Lancashire,FEMALE,9,1972,Lancashire,PS1CX,PS1D1
062303,9202,0,Unspecified,,FEMALE,9,1952,Lancashire,FEMALE,9,1972,Lancashire,PS1CX,PS1D1
062304,9202,0,  shopping  ,,FEMALE,9,1952,Lancashire,UNKNOWN,9,1789,UNK,PS1CX,KB9PSUNK
062305,9202,0,  shopping  ,,FEMALE,9,1972,Lancashire,FEMALE,9,1952,Lancashire,PS1D1,PS1CX
062306,9202,0,  shopping  ,,FEMALE,9,1952,Lancashire,FEMALE,9,1972,Lancashire,PS1CX,PS1D1
062308,9202,0,  shopping  ,,FEMALE,9,1972,Lancashire,FEMALE,9,1952,Lancashire,PS1D1,PS1CX
062312,9202,0,Unspecified,,FEMALE,9,1952,Lancashire,FEMALE,9,1972,Lancashire,PS1CX,PS1D1
062313,9202,0,Unspecified,,FEMALE,9,1952,Lancashire,FEMALE,9,1972,Lancashire,PS1CX,PS1D1
062314,9202,0,Unspecified,,FEMALE,9,1952,Lancashire,FEMALE,9,1972,Lancashire,PS1CX,PS1D1
062315,9202,0,Unspecified,,FEMALE,9,1972,Lancashire,FEMALE,9,1952,Lancashire,PS1D1,PS1CX
062401,920207,0,  working  ,,FEMALE,9,1952,Lancashire,FEMALE,9,1972,Lancashire,PS1CX,PS1D1
062404,920207,0,  working  ,,FEMALE,9,1972,Lancashire,FEMALE,9,1952,Lancashire,PS1D1,PS1CX
062501,9202,0,  at work  ,,FEMALE,9,1952,Lancashire,FEMALE,9,1972,Lancashire,PS1CX,PS1D1
045501,920415,2136, making breakfast and general housework ,,MALE,9,1940,Irish,FEMALE,9,1940,Irish,PS1HH,PS1HJ
045503,920415,73, making breakfast and general housework ,,MALE,9,1940,Irish,FEMALE,9,1940,Irish,PS1HH,PS1HJ
045504,920415,0, making breakfast and general housework ,,MALE,9,1940,Irish,FEMALE,9,1940,Irish,PS1HH,PS1HJ
045505,920415,101, shopping ,,MALE,9,1940,Irish,FEMALE,9,1952,Irish,PS1HH,PS1HM
045603,920415,0, babysitting ,,MALE,9,1940,Irish,MALE,9,1982,Irish,PS1HH,PS1HP
045611,920415,0," cooking, watching television ",,MALE,9,1940,Irish,FEMALE,9,1940,Irish,PS1HH,PS1HJ
045613,920415,0," cooking, watching television ",,MALE,9,1940,Irish,FEMALE,9,1940,Irish,PS1HH,PS1HJ
045615,920415,0," cooking, watching television ",,MALE,9,1940,Irish,FEMALE,9,1940,Irish,PS1HH,PS1HJ
045702,920415,0, reading and watching television ,,MALE,9,1940,Irish,FEMALE,9,1940,Irish,PS1HH,PS1HJ
045703,920415,0, reading and watching television ,,MALE,9,1940,Irish,FEMALE,9,1940,Irish,PS1HH,PS1HJ
045704,920415,0, reading and watching television ,,MALE,9,1940,Irish,FEMALE,9,1940,Irish,PS1HH,PS1HJ
045705,920415,0, reading and watching television ,,MALE,9,1940,Irish,FEMALE,9,1940,Irish,PS1HH,PS1HJ
045707,920415,0, reading and watching television ,,MALE,9,1940,Irish,FEMALE,9,1940,Irish,PS1HH,PS1HJ
045708,920415,0, reading and watching television ,,MALE,9,1940,Irish,FEMALE,9,1940,Irish,PS1HH,PS1HJ
045709,920415,0, reading and watching television ,,FEMALE,9,1940,Irish,MALE,9,1940,Irish,PS1HJ,PS1HH
045710,920415,0, reading and watching television ,,MALE,9,1940,Irish,FEMALE,9,1940,Irish,PS1HH,PS1HJ
045711,920415,0, reading and watching television ,,MALE,9,1940,Irish,FEMALE,9,1940,Irish,PS1HH,PS1HJ
045712,920415,0, making breakfast and general housework ,,MALE,9,1940,Irish,FEMALE,9,1940,Irish,PS1HH,PS1HJ
045713,920415,0, making breakfast and general housework ,,FEMALE,9,1940,Irish,MALE,9,1940,Irish,PS1HJ,PS1HH
045714,920415,0, making breakfast and general housework ,,MALE,9,1940,Irish,FEMALE,9,1940,Irish,PS1HH,PS1HJ
045719,920415,0, making breakfast and general housework ,,MALE,9,1940,Irish,FEMALE,9,1940,Irish,PS1HH,PS1HJ
045721,920415,0, making breakfast and general housework ,,FEMALE,9,1940,Irish,MALE,9,1940,Irish,PS1HJ,PS1HH
045808,920415,0,Unspecified,,MALE,9,1940,Irish,FEMALE,9,1940,Irish,PS1HH,PS1HJ
045809,920415,0,Unspecified,,MALE,9,1940,Irish,FEMALE,9,1940,Irish,PS1HH,PS1HJ
045903,920416,0, making breakfast and resting ,,MALE,9,1940,Irish,FEMALE,9,1940,Irish,PS1HH,PS1HJ
045909,920416,0, talking ,,MALE,9,1940,Irish,FEMALE,9,1940,Irish,PS1HH,PS1HJ
046204,920417,0, going to bed ,,FEMALE,9,1940,Irish,MALE,9,1940,Irish,PS1HJ,PS1HH
046205,920417,0, making breakfast ,,MALE,9,1940,Irish,MALE,9,1972,Irish,PS1HH,PS1HS
046206,920417,0, making breakfast ,,MALE,9,1940,Irish,FEMALE,9,1940,Irish,PS1HH,PS1HJ
046302,920417,0, tidying house and watching television ,,MALE,9,1940,Irish,FEMALE,9,1940,Irish,PS1HH,PS1HJ
046307,920417,0, tidying house and watching television ,,MALE,9,1940,Irish,UNKNOWN,9,1789,UNK,PS1HH,KDNPSUNK
004601,920313,685,  reading children a story  reading from a book  ,,FEMALE,9,1940,South Midlands,UNKNOWN,9,1789,UNK,PS0GM,KCPPSUNK
004602,920313,75,  with family  ,,FEMALE,9,1940,South Midlands,UNKNOWN,9,1789,UNK,PS0GM,KCPPSUNK
004603,920313,688,  with family  ,,FEMALE,9,1940,South Midlands,UNKNOWN,9,1789,UNK,PS0GM,KCPPSUNK
024002,920313,109,  with family  ,,FEMALE,9,1940,South Midlands,FEMALE,9,1962,Midlands,PS0GM,PS0GU
024501,920319,210,  talking to husband  ,,MALE,9,1917,West Indian,FEMALE,9,1940,South Midlands,PS0GT,PS0GM
024502,920319,102,  talking to sister  ,,FEMALE,9,1940,South Midlands,FEMALE,9,1962,Midlands,PS0GM,PS0GU
071001,920402,2816, checking college work lists of disabled athletes for an athletic meeting ,,MALE,9,1940,UNK,FEMALE,9,1952,North-west Midlands,PS1K9,PS1KA
071101,920408,2770, talking ,,FEMALE,9,1952,North-west Midlands,MALE,9,1940,UNK,PS1KA,PS1K9
071201,920409,26, packing to go on holiday ,,MALE,9,1940,UNK,UNKNOWN,9,1789,UNK,PS1K9,KDRPSUNK
046403,920415,0, doing paperwork ,,MALE,9,1940,Irish,UNKNOWN,9,1789,UNK,PS0S3,KDUPSUNK
046404,920415,0, doing paperwork ,,MALE,9,1940,Irish,UNKNOWN,9,1789,UNK,PS0S3,KDUPSUNK
046413,920415,0, doing paperwork ,,MALE,9,1940,Irish,UNKNOWN,9,1789,UNK,PS0S3,KDUPSUNK
046415,920415,0, doing paperwork ,,UNKNOWN,9,1789,UNK,MALE,9,1940,Irish,KDUPSUNK,PS0S3
046416,920415,0, doing paperwork ,,MALE,9,1940,Irish,UNKNOWN,9,1789,UNK,PS0S3,KDUPSUNK
060402,920131,29,  making a cup of tea  ,,FEMALE,9,1940,North-east England,FEMALE,9,1952,Central Northern England,PS1FD,PS1FC
060504,920203,0,  shopping  ,,MALE,9,1952,Central Northern England,FEMALE,9,1952,Central Northern England,PS1FF,PS1FC
060603,920203,287,  making cup of tea  ,,FEMALE,9,1952,Central Northern England,FEMALE,9,1952,London,PS1FC,PS1FE
060702,920204,185,  making tea  ,,FEMALE,9,1952,Central Northern England,MALE,9,1952,Central Northern England,PS1FC,PS1FH
060703,920204,1692,  making tea  ,,FEMALE,9,1952,Central Northern England,FEMALE,9,1952,London,PS1FC,PS1FE
060704,920205,718,  having a cup of tea  ,,FEMALE,9,1952,Central Northern England,FEMALE,9,1952,Central Northern England,PS1FC,PS1FG
060705,920205,63,  buying video  ,,FEMALE,9,1952,Central Northern England,FEMALE,9,1982,Central Northern England,PS1FC,PS1FJ
060803,920205,987,  making tea  ,,FEMALE,9,1952,Central Northern England,MALE,9,1952,Central Northern England,PS1FC,PS1FH
060804,920206,635,Unspecified,,FEMALE,9,1952,Central Northern England,FEMALE,9,1952,London,PS1FC,PS1FE
060902,920207,1635,  visiting  ,,FEMALE,9,1952,London,FEMALE,9,1952,Central Northern England,PS1FE,PS1FC
044401,010101,0, talking ,,FEMALE,9,1789,Irish,MALE,9,1789,Irish,PS1G3,PS1G2
044407,010101,0, talking ,,MALE,9,1789,Irish,MALE,9,1789,Irish,PS1G2,PS1G6
044410,010101,0, talking ,,MALE,9,1789,Irish,UNKNOWN,9,1789,UNK,PS1G2,PS6TK
006203,010101,36,Unspecified,,FEMALE,9,1789,London,MALE,9,1789,London,PS141,PS0SV
006204,010101,40,Unspecified,,FEMALE,9,1789,London,MALE,9,1789,London,PS141,PS0SV
006205,010101,61,Unknown,,MALE,9,1789,London,FEMALE,9,1789,London,PS0SV,PS141
006207,010101,123,Unspecified,,FEMALE,9,1789,London,MALE,9,1789,London,PS145,PS0SV
006209,010101,26,Unspecified,,MALE,9,1789,London,MALE,9,1789,London,PS0SV,PS144
006211,010101,153,Unspecified,,FEMALE,9,1789,London,MALE,9,1789,London,PS145,PS0SV
006212,010101,178,Unspecified,,FEMALE,9,1789,London,MALE,9,1789,London,PS145,PS0SV
052002,920110,0, preparing and eating dinner and watching television ,,FEMALE,9,1952,Central Midlands,FEMALE,9,1982,Central Midlands,PS1DP,PS1DR
052004,920110,0, watching television and putting daughter to bed ,,FEMALE,9,1952,Central Midlands,FEMALE,9,1982,Central Midlands,PS1DP,PS1DR
052006,920111,0, getting ready for school ,,FEMALE,9,1952,Central Midlands,FEMALE,9,1982,Central Midlands,PS1DP,PS1DR
052008,920111,0, going to school ,,FEMALE,9,1962,Central Midlands,FEMALE,9,1952,Central Midlands,PS1DU,PS1DP
052009,920111,0, going to school ,,FEMALE,9,1962,Central Midlands,FEMALE,9,1952,Central Midlands,PS1DU,PS1DP
052010,920112,0, going to school ,,FEMALE,9,1952,Central Midlands,FEMALE,9,1982,Central Midlands,PS1DP,PS1DR
052011,920112,0, picking up daughter from school ,,FEMALE,9,1952,Central Midlands,FEMALE,9,1982,Central Midlands,PS1DP,PS1DR
052103,920115,0, breakfast time ,,FEMALE,9,1952,Central Midlands,FEMALE,9,1982,Central Midlands,PS1DP,PS1DR
052201,920116,0, getting ready for work and eating breakfast ,,FEMALE,9,1952,Central Midlands,FEMALE,9,1982,Central Midlands,PS1DP,PS1DR
052302,920117,0, writing out forms ,,FEMALE,9,1952,Central Midlands,MALE,9,1940,Central Midlands,PS1DP,PS1DS
052303,920117,0, writing out forms ,,MALE,9,1940,Central Midlands,FEMALE,9,1952,Central Midlands,PS1DS,PS1DP
052304,920117,0, writing out forms and getting dinner ready ,,FEMALE,9,1952,Central Midlands,MALE,9,1940,Central Midlands,PS1DP,PS1DS
010210,911128,30,Unspecified,,FEMALE,9,1951,Central south-west England,MALE,9,1951,Central south-west England,PS0V5,PS0V4
010212,911128,47,Unspecified,,MALE,9,1951,Central south-west England,FEMALE,9,1951,Central south-west England,PS0V4,PS0V5
010301,911129,74,Unspecified,,MALE,9,1951,Central south-west England,FEMALE,9,1951,Central south-west England,PS0V4,PS0VA
010302,911129,36,Unspecified,,MALE,9,1951,Central south-west England,FEMALE,9,1951,Central south-west England,PS0V4,PS0VA
010303,911129,169,Unspecified,,MALE,9,1951,Central south-west England,FEMALE,9,1951,Central south-west England,PS0V4,PS0VA
